spp,individuo,fruto,tiempo,sv,masa_mg,X,foto,l_cipsela,a_cipsela,l_papus,Latitud,Longitud,altitud,Ecoregion,habito,cod_gps,muestreo,Tribu,tipo_papus
Senecio_octolepis,2,2,2980192,,1.14,NA,60,3.489,0.731,5.05,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Senecioneae,setose
Senecio_octolepis,2,3,3315732,,1.23,NA,60,3.415,0.769,5.268,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Senecioneae,setose
Senecio_octolepis,3,1,3743556,,0.89,NA,61,3.147,0.66,5.436,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Senecioneae,setose
Senecio_octolepis,3,2,4062404,,0.92,NA,61,3.046,0.565,5.667,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Senecioneae,setose
Senecio_octolepis,3,3,3499948,,0.91,NA,61,3.311,0.588,4.762,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Senecioneae,setose
Chuquiraga_oppositifolia,1,1,2467976,,3.3,NA,139,4.658,0.864,9.927,-25.178178,-65.816128,2658.987,Central_Andean_puna,arbusto,Pie de Cuesta,norte_2022,Barnadesieae,setose
Chuquiraga_oppositifolia,1,2,2416924,,3.74,NA,139,5.644,0.958,11.357,-25.178178,-65.816128,2658.987,Central_Andean_puna,arbusto,Pie de Cuesta,norte_2022,Barnadesieae,setose
Chuquiraga_oppositifolia,1,3,2272708,,3.07,NA,139,5.151,0.975,11.141,-25.178178,-65.816128,2658.987,Central_Andean_puna,arbusto,Pie de Cuesta,norte_2022,Barnadesieae,setose
Chuquiraga_oppositifolia,2,1,1911044,,4.64,NA,140,6.538,1.192,9.942,-25.178178,-65.816128,2658.987,Central_Andean_puna,arbusto,Pie de Cuesta,norte_2022,Barnadesieae,setose
Chuquiraga_oppositifolia,2,2,2065096,,4.36,NA,140,5.64,1.032,8.886,-25.178178,-65.816128,2658.987,Central_Andean_puna,arbusto,Pie de Cuesta,norte_2022,Barnadesieae,setose
Chuquiraga_oppositifolia,2,3,1921868,,4.35,NA,140,6.032,1.174,9.732,-25.178178,-65.816128,2658.987,Central_Andean_puna,arbusto,Pie de Cuesta,norte_2022,Barnadesieae,setose
Chaptalia_similis,1,1,4294272,,1.47,NA,143,6.937,1.158,8.153,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Mutisieae,setose
Chaptalia_similis,1,2,3956996,,1.44,NA,143,6.862,0.954,7.994,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Mutisieae,setose
Chaptalia_similis,1,3,3999960,,1.64,NA,143,6.754,0.837,7.6,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Mutisieae,setose
Chaptalia_similis,2,1,3981468,,1.34,NA,144,7.727,1.013,8.194,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Mutisieae,setose
Chaptalia_similis,2,2,3941260,,1.73,NA,144,6.53,1.177,8.719,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Mutisieae,setose
Chaptalia_similis,2,3,3860644,,1.76,NA,144,7.442,0.926,8.296,-25.166542,-65.849998,2953.698,Central_Andean_puna,hierba,Mirador de la virgen,norte_2022,Mutisieae,setose
Porophyllum_cabrerae,1,1,1192524,,0.85,NA,116,8.242,0.437,6.073,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,1,2,1929704,,0.63,NA,116,8.282,0.559,6.589,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,1,3,2963340,,0.53,NA,116,8.566,0.499,6.849,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,2,1,1322512,,0.85,NA,117,8.295,0.445,5.856,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,2,2,1684604,,0.88,NA,117,8.451,0.444,6.098,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,2,3,1393160,,0.86,NA,117,8.262,0.527,6.303,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,3,1,1969748,,0.83,NA,118,8.733,0.461,6.998,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,3,2,1994232,,1.07,NA,118,9.616,0.595,7.123,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Porophyllum_cabrerae,3,3,1970300,,1.16,NA,118,9.415,0.49,6.979,-25.154938,-65.991319,2935.081,Monte,hierba,Recta del Tin-Tin,norte_2022,Tageteae,setose
Gochnatia_glutinosa,1,1,1720336,,3.96,NA,135,4.246,1.278,7.838,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,1,2,2575932,,2.06,NA,135,4.165,0.877,7.928,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,1,3,1651044,,4.83,NA,135,4.521,1.463,8.161,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,2,1,2873796,,1.65,NA,136,4.195,1.147,7.024,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,2,2,1665420,,3.04,NA,136,4.52,1.564,6.89,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,2,3,1587292,,2.82,NA,136,4.546,1.26,7.17,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,3,1,2899568,,2.66,NA,138,4.966,1.266,7.31,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,3,2,1592472,,5.42,NA,138,5.126,1.545,7.997,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Gochnatia_glutinosa,3,3,2586300,,2.11,NA,138,5.353,1.352,7.868,-24.70857,-66.188002,3075.899,Monte,arbusto,La Poma,norte_2022,Gochnatieae,setose
Senecio_fiesii,1,1,3877856,,1.67,NA,141,4.555,0.888,9.389,-25.234324,-65.919181,3148.578,Monte,hierba,PN Los Cardones,norte_2022,Senecioneae,setose
Senecio_fiesii,1,2,4182252,,1.74,NA,141,4.089,0.788,9.794,-25.234324,-65.919181,3148.578,Monte,hierba,PN Los Cardones,norte_2022,Senecioneae,setose
Senecio_fiesii,1,3,3170800,,2.2,NA,141,4.358,0.885,8.437,-25.234324,-65.919181,3148.578,Monte,hierba,PN Los Cardones,norte_2022,Senecioneae,setose
Trichochline_reptans,1,1,3499368,,1.29,NA,142,1.954,0.819,10.338,-25.185098,-65.780477,2192.787,Central_Andean_puna,hierba,Maray,norte_2022,Mutisieae,setose
Trichochline_reptans,1,2,4074924,,1.55,NA,142,1.982,0.804,10.471,-25.185098,-65.780477,2192.787,Central_Andean_puna,hierba,Maray,norte_2022,Mutisieae,setose
Trichochline_reptans,1,3,3415860,,1.68,NA,142,2.044,0.935,10.832,-25.185098,-65.780477,2192.787,Central_Andean_puna,hierba,Maray,norte_2022,Mutisieae,setose
Baccharis_tucumanensis,1,1,9957332,,0.06,NA,119,0.961,0.283,3.925,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,1,2,10800300,,0.06,NA,120,1.014,0.298,4.192,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,1,3,9479464,,0.06,NA,121,1.145,0.301,4.099,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,2,1,10384220,,0.09,NA,122,1.193,0.271,3.989,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,2,2,8977540,,0.09,NA,123,1.022,0.354,4.255,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,2,3,12005468,,0.09,NA,124,1.09,0.222,4.498,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,3,1,9798400,,0.05,NA,125,1.017,0.319,3.431,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,3,2,9076880,,0.05,NA,126,1.005,0.238,3.541,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Baccharis_tucumanensis,3,3,18263148,,0.05,NA,127,1.047,0.253,4.056,-22.246,-65.05,3044,Central_Andean_puna,arbusto,antes de Rodeo Pampa,norte_2020,Astereae,setose
Porophyllum_ruderale,1,1,4140716,,0.97,NA,128,9.39,0.524,9.448,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,1,2,6369140,,0.54,NA,128,9.474,0.52,9.576,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,1,3,5408916,,0.69,NA,128,9.35,0.347,9.227,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,2,1,3974540,,0.87,NA,129,8.772,0.297,7.947,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,2,2,4023004,,1.04,NA,129,9.438,0.53,9.363,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,2,3,5148296,,0.69,NA,129,9.678,0.421,8.456,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,3,1,4946848,,0.97,NA,130,8.203,0.535,8.79456501403181,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,3,2,4528140,,0.82,NA,130,8.294,0.295,8.17,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Porophyllum_ruderale,3,3,4786948,,0.86,NA,130,8.349,0.473,7.95,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Tageteae,setose
Chromolaena_ivifolia,1,1,7485500,,0.27,NA,131,1.387,0.393,3.272,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,1,2,7237648,,0.15,NA,131,1.273,0.49,3.252,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,1,3,7516780,,0.18,NA,131,1.391,0.438,3.174,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,2,1,6044964,,0.19,NA,133,1.905,0.453,3.654,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,2,2,7136992,,0.11,NA,133,1.427,0.484,3.129,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,2,3,6951764,,0.14,NA,133,1.896,0.408,3.441,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,3,1,7352248,,0.18,NA,134,1.46,0.425,3.598,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,3,2,9293740,,0.16,NA,134,1.625,0.524,3.564,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Chromolaena_ivifolia,3,3,6163644,,0.12,NA,134,1.519,0.505,3.358,-25.126074,-65.586443,1479.384842,Southern_Andean_Yungas,arbusto,Chicoana,norte_2022,Eupatorieae,setose
Mutisia_kuntzii,1,1,2551056,,11.36,NA,145,19.108,1.463,12.286,-25.166542,-65.849998,2953.698,Central_Andean_puna,arbusto,Mirador de la virgen,norte_2022,Mutisieae,setose
Mutisia_kuntzii,1,2,1791368,,21.85,NA,145,20.226,1.999,13.01,-25.166542,-65.849998,2953.698,Central_Andean_puna,arbusto,Mirador de la virgen,norte_2022,Mutisieae,setose
Mutisia_kuntzii,1,3,2776184,,7.36,NA,145,18.911,1.396,12.392,-25.166542,-65.849998,2953.698,Central_Andean_puna,arbusto,Mirador de la virgen,norte_2022,Mutisieae,setose
Mutisia_kuntzii,2,1,2199120,,17.3,NA,146,17.654,1.462,12.71,-25.166542,-65.849998,2953.698,Central_Andean_puna,arbusto,Mirador de la virgen,norte_2022,Mutisieae,setose
Mutisia_kuntzii,2,2,1950980,,20.63,NA,146,18.063,1.823,12.46,-25.166542,-65.849998,2953.698,Central_Andean_puna,arbusto,Mirador de la virgen,norte_2022,Mutisieae,setose
Mutisia_kuntzii,3,1,2016884,,24,NA,148,15.942,2.165,15.166,-25.166542,-65.849998,2953.698,Central_Andean_puna,arbusto,Mirador de la virgen,norte_2022,Mutisieae,setose
Austrobrickellia_patens,1,1,3348912,,0.84,NA,108,3.846,0.827,6.617,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,1,2,3501484,,0.57,NA,108,3.414,0.687,6.126,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,1,3,3794916,,0.68,NA,108,3.51,0.805,6.421,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,2,1,4331692,,0.6,NA,110,2.932,0.686,6.669,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,2,2,4237684,,0.59,NA,110,3.074,0.854,7.49,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,2,3,4307968,,0.57,NA,110,2.995,0.781,6.685,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,3,1,2368116,,0.99,NA,111,3.89,0.798,6.377,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,3,2,2938520,,0.99,NA,111,3.753,0.875,6.55,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Austrobrickellia_patens,3,3,4080464,,0.57,NA,111,3.765,0.841,6.571,-24.915399,-66.14204,2606.965,Monte,arbusto,Camino a poma,norte_2022,Eupatorieae,setose
Schkuria_pinnata,1,1,1001916,,1.09,NA,112,3.823,0.657,2.403,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,1,2,1129112,,0.9,NA,112,3.811,0.922,2.234,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,1,3,968740,,0.89,NA,112,3.799,0.902,2.123,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,2,1,1021008,,1.1,NA,113,3.922,0.876,2.361,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,2,2,993268,,1.14,NA,113,3.913,0.972,2.547,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,2,3,990804,,0.95,NA,113,3.562,0.692,2.152,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,3,1,956720,,1.02,NA,114,3.616,0.641,2.307,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,3,2,809040,,1,NA,114,3.841,0.787,2.03,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Schkuria_pinnata,3,3,870932,,0.98,NA,114,3.912,0.947,2.046,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Bahieae,paleaceous
Smallanthus_connatus,1,1,873436,,2.64,NA,161,5.389,2.185,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,1,2,768948,,3.81,NA,161,4.338,3.692,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,1,3,948308,,2.32,NA,161,4.956,2.626,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,2,1,638672,,19.35,NA,163,5.922,3.727,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,2,2,654392,,18.56,NA,163,6.056,3.678,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,2,3,738748,,20.1,NA,163,6.563,3.656,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,3,1,755428,,4.02,NA,164,4.757,2.994,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,3,2,787712,,3.82,NA,164,4.252,3.366,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Smallanthus_connatus,3,3,658036,,9.32,NA,164,4.5,3.76,0,-25.116442,-65.602071,1452.464,Southern_Andean_Yungas,arbusto,Quebrada Escoipe,norte_2022,Millerieae,epappose
Grindelia_pulchella,1,1,897008,,2.75,NA,156,6.154,2.022,0,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,1,2,1025636,,3.1,NA,156,6.056,2.236,2.325,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,1,3,1237812,,2.77,NA,156,6.125,2.326,2.163,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,2,1,884380,,3.54,NA,158,7.182,2.295,2.664,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,2,2,1131640,,3.29,NA,158,6.682,2.325,2.171,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,2,3,1043972,,3.59,NA,158,7.029,2.102,2.341,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,3,1,1113168,,3.44,NA,160,6.539,2.213,2.525,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,3,2,1920436,,0.86,NA,160,6.576,1.839,1.811,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Grindelia_pulchella,3,3,1180488,,3.54,NA,160,6.467,2.174,2.53,-24.70857,-66.188002,3075.899,Monte,hierba,La Poma,norte_2022,Astereae,aristate
Acanthospermum_hispidum,1,1,601136,,9.17,NA,168,5.154,2.51,3.654,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,1,2,609500,,9.84,NA,168,4.497,2.509,3.045,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,1,3,615740,,9.94,NA,168,4.841,2.283,3.983,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,2,1,636204,,9.54,NA,169,5.169,2.685,4.049,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,2,2,665436,,8.49,NA,169,4.587,2.462,3.679,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,2,3,639284,,8.75,NA,169,4.787,2.604,3.867,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,3,1,597148,,10.69,NA,170,5.208,2.57,4.038,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,3,2,614164,,10.3,NA,170,5.079,2.706,3.83,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Acanthospermum_hispidum,3,3,608792,,10.49,NA,170,5.131,2.718,4.161,-25.124293,-65.041981,748,Dry_Chaco,hierba,Juramento,norte_2022,Millerieae,aristate
Verbesina_encelioides,1,1,1293900,,3.8,NA,149,6.711,2.265,1.632,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,1,2,1294348,,3.48,NA,149,6.43,2.425,1.543,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,1,3,1292712,,3.93,NA,149,6.775,2.08,1.856,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,2,1,1102804,,4.25,NA,150,5.784,2.602,0.903,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,2,2,1108556,,4.44,NA,150,5.713,2.801,0,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,2,3,1087260,,4.12,NA,150,5.547,3.167,0.719,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,3,1,1072644,,5.03,NA,151,6.562,2.466,2.571,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,3,2,1228456,,4.69,NA,151,6.583,2.388,2.286,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Verbesina_encelioides,3,3,1229964,,4.68,NA,151,6.681,2.451,2.269,-30.319529,-63.925994,464.821,Dry_Chaco,hierba,Pisco Huasi,norte_2022,Heliantheae,aristate
Flourensia_oolepis,1,1,776064,,5.82,NA,165,6.308,2.747,2.841,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,1,2,884948,,5.88,NA,165,5.928,2.548,2.972,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,1,3,806648,,5.1,NA,165,5.873,2.5,2.918,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,2,1,896056,,5.76,NA,166,5.74,2.78,3.651,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,2,2,931932,,5.36,NA,166,6.25,3.152,3.874,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,2,3,933920,,4.55,NA,166,5.469,2.83,3.95,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,3,1,1292424,,3.04,NA,167,5.862,2.529,3.816,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,3,2,1086480,,3.5,NA,167,5.535,2.526,3.634,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Flourensia_oolepis,3,3,864876,,7.69,NA,167,6.467,3.023,3.621,-25.275374,-65.333683,990.536,Dry_Chaco,arbusto,Dique Cabra Corral,norte_2022,Heliantheae,aristate
Tagetes_campanulata,1,1,1060692,,0.54,NA,152,7.895,0.674,5.533,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,1,2,1014568,,0.79,NA,152,7.648,0.673,5.166,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,1,3,1164420,,0.53,NA,152,7.635,0.579,5.279,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,2,1,990512,,0.67,NA,153,8.668,0.84,5.641,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,2,2,1151784,,1.25,NA,153,9.369,0.84,5.392,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,2,3,856520,,1.32,NA,153,8.482,0.78,5.578,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,3,1,893308,,0.89,NA,154,7.863,0.953,5.724,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
Tagetes_campanulata,3,2,1010396,,1.92,NA,154,7.942,1.181,5.313,-25.178178,-65.816128,2658.987,Central_Andean_puna,hierba,Pie de Cuesta,norte_2022,Tageteae,paleaceous
